457,273,2,2,112,0.6438954900514846
376,268,2,2,113,0.49254670696824415
395,324,2,2,114,0.2845508897156477
368,287,2,2,115,0.3621617222490961
409,259,2,2,116,0.6315657091642641
393,285,2,2,117,0.5107519162323704
484,260,2,2,118,0.6336158201778106
496,267,2,2,119,0.6067017970862368
489,271,2,2,120,0.6139154483186705
471,207,2,2,121,0.5430050668247428
432,179,2,2,122,0.38046761993085126
434,319,2,2,123,0.47479965629982307
367,308,2,2,124,0.2006809924138278
361,280,2,2,125,0.3484448052753177
426,307,2,2,126,0.5191655035024632
386,175,2,2,127,0.10557086971556591
391,222,2,2,128,0.5031069100881481
418,178,2,2,129,0.3268321053720185
444,263,2,2,130,0.6623310774215178
431,175,2,2,131,0.3489644977086482
463,245,2,2,132,0.6500990982351933
414,180,2,2,133,0.32587863549699747
384,307,2,2,134,0.34081729793503757
402,338,2,2,135,0.21678110065506592
443,185,2,2,136,0.44050829497648125
489,291,2,2,137,0.5762805235957433
380,184,2,2,138,0.1545400593578515
450,228,2,2,139,0.6213297086715561
441,279,2,2,140,0.6334740819255146
369,228,2,2,141,0.4284720600022166
490,239,2,2,142,0.6016574696278266
421,312,2,2,143,0.4820961900680275
449,255,2,2,144,0.6700193701807231
358,207,2,2,145,0.20843355590390142
427,216,2,2,146,0.5721065603625103
404,293,2,2,147,0.5198832618765443
336,251,2,2,148,0.29142217159958955
449,207,2,2,149,0.5521920177732529
415,330,2,2,150,0.34986689819228384
443,281,2,2,151,0.6292461426260988
375,275,2,2,152,0.46271325437289024
412,301,2,2,153,0.510305093843907
410,227,2,2,154,0.5837361603928051
430,193,2,2,155,0.4649055888581506
372,292,2,2,156,0.3609656879964927
379,254,2,2,157,0.542385285862286
474,256,2,2,158,0.6500531651649858
368,239,2,2,159,0.4756394342931157
380,241,2,2,160,0.5375062770364927
465,204,2,2,161,0.536586956291114
367,299,2,2,162,0.27522507058940304
415,279,2,2,163,0.600978135465669
428,208,2,2,164,0.5396545356111575
429,208,2,2,165,0.5411909785475357
126,274,3,3,166,0.3820018643821062
87,231,3,3,167,0.5536836608704995
92,190,3,3,168,0.6462503717675625
102,206,3,3,169,0.6512563951957134
153,208,3,3,170,0.6579816178441021
111,213,3,3,171,0.6554396464038396
166,258,3,3,172,0.510272635830828
166,179,3,3,173,0.5640804965225161
155,249,3,3,174,0.5638357966928382
102,275,3,3,175,0.3256487914589247
154,205,3,3,176,0.6524941027072817
89,188,3,3,177,0.640626472917408
185,171,3,3,178,0.4455616725344413
205,172,3,3,179,0.30386221183397777
111,239,3,3,180,0.5762697175046833
87,229,3,3,181,0.5607102538154356
138,186,3,3,182,0.6517690193057418
168,285,3,3,183,0.312987856134342
199,194,3,3,184,0.4391491499500563
101,217,3,3,185,0.6286884891915493
204,205,3,3,186,0.43629074671610185
191,166,3,3,187,0.38385359936079505
126,261,3,3,188,0.4804258798947239
183,206,3,3,189,0.5555321072166074
197,200,3,3,190,0.4688389838145763
195,273,3,3,191,0.3157216226834564
170,273,3,3,192,0.41067769617388145
152,138,3,3,193,0.44885239088967077
121,222,3,3,194,0.6490823431089405
89,182,3,3,195,0.6419862422869398
186,195,3,3,196,0.5186613366964037
143,147,3,3,197,0.5165441281582558
147,247,3,3,198,0.575014999098182
220,222,3,3,199,0.3638307279505334
81,195,3,3,200,0.6159513802075157
153,286,3,3,201,0.29918766190520335
203,278,3,3,202,0.2229662637863189
210,168,3,3,203,0.23615065576619138
169,157,3,3,204,0.4683843156221414
140,251,3,3,205,0.5529912244646262
139,273,3,3,206,0.4064265415417422
134,178,3,3,207,0.6388561810278441
154,142,3,3,208,0.46086475392070253
86,186,3,3,209,0.6344336788242437
172,255,3,3,210,0.5210188774228606
182,207,3,3,211,0.5615247656717527
131,219,3,3,212,0.6651094707831948
109,183,3,3,213,0.6629825564512414
146,221,3,3,214,0.6640330077600117
197,281,3,3,215,0.24178832467148298
185,159,3,3,216,0.3892502704344119
215,207,3,3,217,0.36267406535040236
155,220,3,3,218,0.6610960338701748
103,198,3,3,219,0.6624822769146719
88,210,3,3,220,0.6127946970500628
109,171,3,3,221,0.6353426181068959
140,231,3,3,222,0.6364289133661207
168,169,3,3,223,0.5226679676306957
218,242,3,3,224,0.3603884840808041
106,220,3,3,225,0.6313660526336616
141,268,3,3,226,0.44684671044896845
123,217,3,3,227,0.662948500572345
136,221,3,3,228,0.6630067941501481
147,243,3,3,229,0.5929106594552986
113,237,3,3,230,0.5881089902329429
119,203,3,3,231,0.6806382895746292
198,222,3,3,232,0.501643597673398
105,190,3,3,233,0.6710192785805376
184,167,3,3,234,0.4342388821492951
218,223,3,3,235,0.380112876756039
203,167,3,3,236,0.29487014372565434
204,228,3,3,237,0.4750596331332591
162,147,3,3,238,0.4528947807217765
212,256,3,3,239,0.31848026056621154
101,258,3,3,240,0.4536218378989235
149,286,3,3,241,0.29631117161899706
72,195,3,3,242,0.5914258619058288
144,183,3,3,243,0.6351087629244005
138,156,3,3,244,0.5632497162996358
128,162,3,3,245,0.5990500855424157
165,188,3,3,246,0.5915798468186229
129,280,3,3,247,0.3321800268684413
203,268,3,3,248,0.29891531189037174
136,456,4,1,249,0.6360075151748183
108,476,4,1,250,0.6412584522835227
136,434,4,1,251,0.6624032091438946
138,460,4,1,252,0.6205687450292756
135,448,4,1,253,0.6536018557156601
83,395,4,1,254,0.6961533259032562
163,356,4,1,255,0.3602688221480526
93,471,4,1,256,0.6643718637287318
97,374,4,1,257,0.6340527901478694
139,471,4,1,258,0.5895471239241783
92,430,4,1,259,0.7290175179755144
109,390,4,1,260,0.6951369213836736
98,402,4,1,261,0.7222461087831188
124,378,4,1,262,0.635306768816571
90,368,4,1,263,0.5982750851963089
174,443,4,1,264,0.4409508816917865
102,434,4,1,265,0.7238981361231771
98,427,4,1,266,0.7298314839526451
90,461,4,1,267,0.6867935463061708
179,468,4,1,268,0.3793122598183595
68,457,4,1,269,0.6805669727268602
88,408,4,1,270,0.7276783819335403
117,393,4,1,271,0.6859886796967264
60,435,4,1,272,0.6959557971552913
72,438,4,1,273,0.7096862255604095
176,365,4,1,274,0.27420846720601555
58,410,4,1,275,0.6743222643332227
138,448,4,1,276,0.6433705635684461
105,453,4,1,277,0.6974786882703105
169,470,4,1,278,0.4457917679268859
93,476,4,1,279,0.6518167191985762
92,448,4,1,280,0.7098263541249257
58,380,4,1,281,0.5979814093123644
104,397,4,1,282,0.7121281789061311
84,390,4,1,283,0.6830563679022316
79,477,4,1,284,0.648413083669015
62,424,4,1,285,0.7003094669745394
171,410,4,1,286,0.44266791945238504
86,431,4,1,287,0.7265208227735859
138,452,4,1,288,0.6369691843753966
128,448,4,1,289,0.6730705915411451
115,460,4,1,290,0.6729839532300231
65,446,4,1,291,0.6926308082774761
155,387,4,1,292,0.516364267902304
72,426,4,1,293,0.7170859375473264
158,461,4,1,294,0.5283910528787902
120,357,4,1,295,0.532645675346736
173,433,4,1,296,0.4493582755320365
160,416,4,1,297,0.5355357364189295
127,357,4,1,298,0.5238691435335949
138,442,4,1,299,0.6502999885203835
128,449,4,1,300,0.6715016850442184
170,437,4,1,301,0.47410715215281407
108,356,4,1,302,0.5331772075732768
85,398,4,1,303,0.7067827723098571
113,362,4,1,304,0.5709402580216157
109,360,4,1,305,0.5598078203368333
142,470,4,1,306,0.5817188606810353
146,430,4,1,307,0.6224985331008829
164,434,4,1,308,0.5180729962229783
151,467,4,1,309,0.5515823680976375
76,453,4,1,310,0.6947504271466806
62,427,4,1,311,0.7022564229624078
61,387,4,1,312,0.6287312785433674
176,448,4,1,313,0.4222058770631802
173,385,4,1,314,0.36789615229530015
123,449,4,1,315,0.6818781987307428
169,381,4,1,316,0.39375477911220275
161,403,4,1,317,0.509791798747791
161,371,4,1,318,0.4288768819974082
96,413,4,1,319,0.7304421001005259
106,384,4,1,320,0.679546265334069
62,375,4,1,321,0.5873432884540982
64,375,4,1,322,0.5915215670458666
120,394,4,1,323,0.6807009634756404
127,440,4,1,324,0.6846659820812069
82,468,4,1,325,0.6702044060614318
98,389,4,1,326,0.6944018737457887
156,366,4,1,327,0.44804718361661816
91,419,4,1,328,0.7318197420443381
177,422,4,1,329,0.405105896986943
130,435,4,1,330,0.6803965712387265
143,429,4,1,331,0.6359958878307732
273,422,5,4,332,0.5505627709137403
228,335,5,4,333,0.36481599093673245
274,351,5,4,334,0.6275816145061063
279,401,5,4,335,0.6209049325216323
261,365,5,4,336,0.5855902551979776
339,381,5,4,337,0.5354574562475655
280,449,5,4,338,0.4934579697268618
321,385,5,4,339,0.6137610107239849
289,423,5,4,340,0.6020007583938188
357,431,5,4,341,0.5007135107400189
285,428,5,4,342,0.577194676303823
264,335,5,4,343,0.5738341045578405
313,462,5,4,344,0.5313544228051705
354,418,5,4,345,0.5115861724324695
367,358,5,4,346,0.253144764812521
308,311,5,4,347,0.3565066806043712
316,357,5,4,348,0.5642392502766717
317,453,5,4,349,0.564394501491427
291,457,5,4,350,0.5028295922880648
250,425,5,4,351,0.4121422137356498
346,360,5,4,352,0.4232332016145169
264,343,5,4,353,0.5851789015259987
341,383,5,4,354,0.530141686791972
364,394,5,4,355,0.42778585681220865
348,356,5,4,356,0.38930789008633954
272,379,5,4,357,0.6247249601227003
314,317,5,4,358,0.36476382643667615
219,396,5,4,359,0.19991857968986163
293,321,5,4,360,0.48292925828716704
285,465,5,4,361,0.45592420149304175
229,353,5,4,362,0.37556756492301757
336,336,5,4,363,0.35105244067013325
248,340,5,4,364,0.5053161018635957
311,337,5,4,365,0.5002290845456617
362,348,5,4,366,0.22547381266511077
302,384,5,4,367,0.6603926513798017
335,438,5,4,368,0.5742850684900537
263,368,5,4,369,0.5943642153799302
303,310,5,4,370,0.37528104216396896
289,336,5,4,371,0.5654417571293063
213,375,5,4,372,0.17535156797223952
344,437,5,4,373,0.5470806279257653
241,379,5,4,374,0.4551341677972804
242,395,5,4,375,0.435982408442682
224,347,5,4,376,0.33254419686993786
334,426,5,4,377,0.5866149534751158
300,321,5,4,378,0.45858077785613804
295,426,5,4,379,0.608273700584437
307,445,5,4,380,0.5760990127628457
277,307,5,4,381,0.4461134253946767
361,374,5,4,382,0.3836387345346101
336,417,5,4,383,0.5829081001587113
340,333,5,4,384,0.29880992408409374
324,434,5,4,385,0.60694152744887
305,405,5,4,386,0.6637867878675009
230,390,5,4,387,0.3397808563906008
270,389,5,4,388,0.6080799113857689
314,324,5,4,389,0.4118063888040682
338,410,5,4,390,0.5746713814653236
225,353,5,4,391,0.33956877117712225
310,378,5,4,392,0.6351389372814824
221,405,5,4,393,0.197862231931613
256,390,5,4,394,0.5403722217279391
319,398,5,4,395,0.631696387707189
266,401,5,4,396,0.5718128510878969
284,463,5,4,397,0.459629181213528
319,344,5,4,398,0.4983662643220062
356,438,5,4,399,0.5026848818703707
296,395,5,4,400,0.6682639531575165
344,367,5,4,401,0.46575653073570394
250,323,5,4,402,0.4875709304444311
248,331,5,4,403,0.4941922193102171
336,452,5,4,404,0.5544032204376814
340,379,5,4,405,0.5257751203797786
258,380,5,4,406,0.563772627848965
269,324,5,4,407,0.5444231806848171
271,360,5,4,408,0.6241684199528399
269,343,5,4,409,0.6032447224416106
306,416,5,4,410,0.6485429916877891
264,400,5,4,411,0.5644670645854776
254,336,5,4,412,0.5322952451789734
288,325,5,4,413,0.5176361048151501
295,358,4,4,414,0.627622163074484
46,22,0,3,415,0.24543961325864672
481,363,0,2,416,0.3180236869065564
134,331,0,1,417,0.28182597187593816
114,11,0,3,418,0.08750223186265507
277,14,0,5,419,0.5302450165057042
149,164,2,3,420,0.5677954061403555
113,45,0,3,421,0.18662504889906967
17,395,0,1,422,0.5348071236027473
18,87,0,3,423,0.3982492209050014
165,312,0,3,424,0.004823895027408714
23,151,0,3,425,0.4911373904349685
229,190,2,3,426,0.1664753897904548
150,358,3,1,427,0.45759096377636493
405,246,1,2,428,0.6285590482931936
223,305,0,4,429,0.1937650744405135
44,238,0,3,430,0.3968793875755722
55,488,0,1,431,0.6086451533153955
112,176,2,3,432,0.6479116559726866
289,164,0,5,433,0.4848620802050605
34,328,0,1,434,0.2683160543948351
489,259,1,2,435,0.6265030506061678
496,143,0,2,436,0.25366893774742916
211,422,0,4,437,0.0015607097483580866
297,355,4,4,438,0.6151731733952505
52,242,0,3,439,0.4040363893603437
76,260,0,3,440,0.3754891062147441
154,242,2,3,441,0.5953507710584631
421,43,0,5,442,0.36679295579302085
73,231,0,3,443,0.5134821301833844
57,312,0,1,444,0.14221317121018545
490,307,0,2,445,0.5326731713790037
77,250,0,3,446,0.43923763266491694
87,403,3,1,447,0.7204473054141857
155,43,0,3,448,0.0052204303175058435
309,422,4,4,449,0.6390970866842168
276,360,4,4,450,0.639390841159975
249,275,0,4,451,0.12450694100921897
431,102,0,5,452,0.18648332103941384
416,122,0,5,453,0.16093923389256026
119,108,0,3,454,0.40288622976257754
28,216,0,3,455,0.4211555479173955
186,176,2,3,456,0.4593952479174646
494,336,0,2,457,0.4328400679174003
317,472,0,4,458,0.5036493245623002
411,408,0,4,459,0.17885123593041194
230,394,4,4,460,0.3306479937419083
203,35,0,5,461,0.264203550393146
123,182,2,3,462,0.6583331608888141
175,67,0,5,463,0.02136641509048418
361,71,0,5,464,0.5681763608151744
2,357,0,1,465,0.375904516301876
465,78,0,5,466,0.13046881576115607
466,66,0,5,467,0.16348575244710234
471,430,0,2,468,0.011170646693390272
227,317,0,4,469,0.318154747805783
222,50,0,5,470,0.356156662758705
337,250,1,2,471,0.30242049324657744
233,486,0,4,472,0.08224533186445555
341,14,0,5,473,0.5614803792342722
17,44,0,3,474,0.3108047125609193
416,88,0,5,475,0.3144930144304194
273,23,0,5,476,0.5358843044273405
282,176,0,5,477,0.3934518105538808
398,371,0,4,478,0.07764174036446418
420,436,0,4,479,0.2083626108730724
175,353,3,1,480,0.24126890811217083
34,231,0,3,481,0.39317407114440134
93,332,0,1,482,0.3346200555430962
302,138,0,5,483,0.5917557005252951
279,280,0,4,484,0.27511098178590215
364,305,1,2,485,0.19966070913585182
281,126,0,5,486,0.5758862032512794
113,360,3,1,487,0.5584252675615955
356,58,0,5,488,0.5797752634215549
47,288,0,3,489,0.07479456610393484
261,292,0,4,490,0.33767417531564026
221,281,0,3,491,0.04440877429356477
125,185,2,3,492,0.6633314973547337
154,17,0,5,493,0.04153373282319685
188,70,0,5,494,0.10532180679518999
346,165,0,5,495,0.309110035560158
328,203,0,5,496,0.0542323564121062
402,130,0,5,497,0.19727216141595175
10,379,0,1,498,0.47365951776424653
451,197,0,2,499,0.5097151271239723
