453,69,0
354,46,0
48,306,0
70,169,0
5,368,0
398,189,1
261,423,4
447,338,0
499,393,0
111,202,2
364,266,1
443,86,0
168,394,3
33,234,0
394,24,0
326,75,0
143,470,3
332,473,0
419,462,0
180,335,0
370,495,0
189,332,0
429,407,0
75,192,2
452,232,1
467,130,0
222,290,0
348,467,0
435,120,0
492,146,0
155,97,0
91,387,3
67,82,0
282,98,0
228,426,4
87,423,3
38,475,0
100,4,0
94,344,0
253,107,0
95,64,0
400,15,0
154,155,2
280,147,0
4,328,0
12,6,0
139,181,2
110,153,0
147,140,2
201,416,0
476,94,0
420,86,0
255,492,0
371,462,0
410,309,1
431,68,0
256,36,0
252,78,0
247,90,0
141,395,3
124,101,0
134,239,2
229,85,0
349,10,0
135,442,3
471,272,1
405,360,0
134,146,2
122,488,0
421,250,1
196,465,0
412,74,0
326,282,0
418,77,0
172,347,3
188,292,0
309,157,0
408,285,1
147,286,2
83,382,3
404,491,0
254,178,0
295,198,0
186,188,2
304,282,0
252,222,0
395,450,0
459,323,1
382,480,0
391,347,0
389,295,1
128,488,0
54,494,0
121,479,0
12,1,0
259,409,4
391,348,0
406,418,0
224,47,0
27,216,0
75,112,0
171,393,3
311,331,4
56,201,0
288,109,0
391,55,0
258,94,0
343,435,4
135,381,3
436,410,0
462,141,0
427,390,0
448,197,1
344,147,0
297,164,0
432,440,0
204,451,0
358,196,0
343,339,4
494,170,0
205,357,0
